Proizvod;Mesec_pruzanja_usluge;Jedinicna_cena;Broj_transakcija;Fakturisan_iznos;Fakturisan_korigovan_iznos;Naplacen_iznos;Kumulativ_naplacenih_iznosa;Nenaplacen_iznos;Nenaplacen_korigovan_iznos;Storniran_iznos_u_tekucem_mesecu_iz_perioda_pracenja;Otkazan_iznos;Kumulativ_otkazanih_iznosa;Iznos_za_prenos_sredstava*;Provajder
S_2778_PIN_2778PIN                      ;2024-10;800;16;12800;12800;8800;12800;0;0;0;0;0;10560;NTHMedia_S
S_2778_REKVIZIT_2778REKVIZIT            ;2024-10;75;113;8475;8475;1875;8250;225;225;0;0;0;2250;NTHMedia_S
S_4023_MILICA_4023MILICA                ;2024-10;250;1;250;250;0;250;0;0;0;0;0;0;NTHMedia_S
S_4023_PEDJA_4023PEDJA                  ;2024-10;250;8;2000;2000;500;2000;0;0;0;0;0;600;NTHMedia_S
S_4023_SAVET_4023SAVET                  ;2024-10;250;4;1000;1000;0;1000;0;0;0;0;0;0;NTHMedia_S
S_4640_PCA_4640PCA                      ;2024-10;5;53;265;265;25;260;5;5;0;0;0;30;NTHMedia_S
S_4644_100_4644100                      ;2024-10;100;14;1400;1400;400;1400;0;0;0;0;0;480;NTHMedia_S
S_4644_150_4644150                      ;2024-10;150;26;3900;3900;750;3900;0;0;0;0;0;900;NTHMedia_S
S_4644_200_4644200                      ;2024-10;200;25;5000;5000;1200;5000;0;0;0;0;0;1440;NTHMedia_S
S_4644_25_464425                        ;2024-10;25;1;25;25;0;25;0;0;0;0;0;0;NTHMedia_S
S_4644_300_4644300                      ;2024-10;300;26;7800;7800;3900;7800;0;0;0;0;0;4680;NTHMedia_S
S_4644_50_464450                        ;2024-10;50;21;1050;1050;350;1000;50;50;0;0;0;420;NTHMedia_S
S_4644_GAME_4644GAME                    ;2024-10;50;6;300;300;50;300;0;0;0;0;0;60;NTHMedia_S
S_4644_GAME1_4644GAME1                  ;2024-10;100;3;300;300;0;300;0;0;0;0;0;0;NTHMedia_S
S_4644_GAME2_4644GAME2                  ;2024-10;150;484;72600;72600;7800;67800;4800;4800;0;0;0;9360;NTHMedia_S
S_4644_GAME3_4644GAME3                  ;2024-10;200;5;1000;1000;200;1000;0;0;0;0;0;240;NTHMedia_S
S_4644_GAME4_4644GAME4                  ;2024-10;300;2;600;600;0;600;0;0;0;0;0;0;NTHMedia_S
S_4644_MAD_4644MAD                      ;2024-10;580;5;2900;2900;0;2320;580;580;0;0;0;0;NTHMedia_S
S_4644_MAT_4644MAT                      ;2024-10;580;62;35960;35960;12760;35960;0;0;0;0;0;15312;NTHMedia_S
S_4644_TXT_4644TXT                      ;2024-10;800;28;22400;22400;3200;22400;0;0;0;0;0;3840;NTHMedia_S
S_5232_SLA_5232SLA                      ;2024-10;150;1065;159750;159750;40800;155700;4050;4050;0;0;0;48960;NTHMedia_S
S_5232_SLA1_5232SLA1                    ;2024-10;200;494;98800;98800;28800;96600;2200;2200;0;0;0;34560;NTHMedia_S
S_5232_SLA2_5232SLA2                    ;2024-10;300;271;81300;81300;16800;78900;2400;2400;0;0;0;20160;NTHMedia_S
S_5232_SLA3_5232SLA3                    ;2024-10;580;80;46400;46400;10440;42340;4060;4060;0;0;0;12528;NTHMedia_S
S_5232_SLA4_5232SLA4                    ;2024-10;800;42;33600;33600;13600;33600;0;0;0;0;0;16320;NTHMedia_S
S_5332_RATE_5332SmsRateUnicredit        ;2024-10;6;3734;22404;22404;4446;21744;660;660;0;0;0;5335.2;NTHMedia_S
S_5332_STA_5332UnicreditUpitStanja      ;2024-10;6;1416;8496;8496;1368;8412;84;84;0;0;0;1641.6;NTHMedia_S
S_7008_TAROT247_NTHTarot247             ;2024-10;50;22;1100;1100;0;1100;0;0;0;0;0;0;NTHMedia_S
O_1030_STOPHOT_1030HOT                  ;2024-11;5;5;25;25;25;25;0;0;0;0;0;30;NTHMedia_S
O_1030_STOPLET_1030LET                  ;2024-11;5;4;20;20;20;20;0;0;0;0;0;24;NTHMedia_S
O_1030_STOPSPA_1030SPA                  ;2024-11;5;1;5;5;5;5;0;0;0;0;0;6;NTHMedia_S
O_1123_STOPFV_1123FV                    ;2024-11;5;1;5;5;5;5;0;0;0;0;0;6;NTHMedia_S
O_1123_STOPHV_1123HV                    ;2024-11;5;1;5;5;5;5;0;0;0;0;0;6;NTHMedia_S
O_1123_STOPMX_1123MX                    ;2024-11;5;3;15;15;15;15;0;0;0;0;0;18;NTHMedia_S
O_1553_STOPGAMMA_1553GAMMA              ;2024-11;5;14;70;70;60;60;10;10;0;0;0;72;NTHMedia_S
O_1553_STOPHD_1553Hd                    ;2024-11;5;1;5;5;5;5;0;0;0;0;0;6;NTHMedia_S
O_1553_STOPOCISTI_1553OCISTI            ;2024-11;5;4;20;20;15;15;5;5;0;0;0;18;NTHMedia_S
O_1553_STOPTOP_1553Top                  ;2024-11;5;1;5;5;5;5;0;0;0;0;0;6;NTHMedia_S
O_1553_STOPXONE_1553XONE                ;2024-11;5;126;630;630;545;545;85;85;0;0;0;654;NTHMedia_S
O_1554_STOPAPC_1554APC                  ;2024-11;5;1510;7550;7550;6540;6540;1010;1010;0;0;0;7848;NTHMedia_S
O_1554_STOPEVG_1554EVG                  ;2024-11;5;108;540;540;475;475;65;65;0;0;0;570;NTHMedia_S
O_1554_STOPJACK_NTHJackass              ;2024-11;5;1;5;5;5;5;0;0;0;0;0;6;NTHMedia_S
O_1554_STOPMOV_1554MOV                  ;2024-11;5;2;10;10;10;10;0;0;0;0;0;12;NTHMedia_S
O_1554_STOPOK_1554OK                    ;2024-11;5;2;10;10;5;5;5;5;0;0;0;6;NTHMedia_S
O_1554_STOPPUSSY_NTHPussylicious        ;2024-11;5;1;5;5;5;5;0;0;0;0;0;6;NTHMedia_S
O_1554_STOPRRR_1554RRR                  ;2024-11;5;2;10;10;10;10;0;0;0;0;0;12;NTHMedia_S
O_1554_STOPTUBE_1554TUBE                ;2024-11;5;479;2395;2395;1985;1985;410;410;0;0;0;2382;NTHMedia_S
O_1556_STOPFUN_1556FUN                  ;2024-11;5;1;5;5;5;5;0;0;0;0;0;6;NTHMedia_S
O_1556_STOPGAMI_1556GAMI                ;2024-11;5;6;30;30;30;30;0;0;0;0;0;36;NTHMedia_S
O_1556_STOPRAPID_1556RAPID              ;2024-11;5;200;1000;1000;890;890;110;110;0;0;0;1068;NTHMedia_S
O_1556_STOPTOP_1556TOP                  ;2024-11;5;1;5;5;0;0;5;5;0;0;0;0;NTHMedia_S
O_1617_STOPIGRE_NTHigre                 ;2024-11;5;1;5;5;5;5;0;0;0;0;0;6;NTHMedia_S
O_1666_STOPAKA_NTHAka                   ;2024-11;5;1;5;5;5;5;0;0;0;0;0;6;NTHMedia_S
O_1666_STOPGOLD1_NTHGold1               ;2024-11;5;1;5;5;5;5;0;0;0;0;0;6;NTHMedia_S
O_2229_STOPSAVET_2229SuperSavet         ;2024-11;5;1;5;5;5;5;0;0;0;0;0;6;NTHMedia_S
O_2778_STOPEROV2_2778Erov2              ;2024-11;5;31;155;155;100;100;55;55;0;0;0;120;NTHMedia_S
O_2778_STOPEROV3_2778Erov3              ;2024-11;5;6;30;30;25;25;5;5;0;0;0;30;NTHMedia_S
O_3334_STOPGEN_3334GEN                  ;2024-11;5;144;720;720;560;560;160;160;0;0;0;672;NTHMedia_S
O_4011_STOPBRAIN_4011BRAIN              ;2024-11;5;130;650;650;535;535;115;115;0;0;0;642;NTHMedia_S
O_4016_STOPOCISTI_4016OCISTI            ;2024-11;5;2;10;10;10;10;0;0;0;0;0;12;NTHMedia_S
O_4025_STOPFB_4025FB                    ;2024-11;5;3;15;15;15;15;0;0;0;0;0;18;NTHMedia_S
O_4025_STOPTH_4025TH                    ;2024-11;5;60;300;300;245;245;55;55;0;0;0;294;NTHMedia_S
O_4091_STOPMS_4091MS                    ;2024-11;5;672;3360;3360;2900;2900;460;460;0;0;0;3480;NTHMedia_S
O_4092_STOPASTRO_4092ASTRO              ;2024-11;5;2;10;10;5;5;5;5;0;0;0;6;NTHMedia_S
O_4092_STOPGAMI_4092GAMI                ;2024-11;5;313;1565;1565;1290;1290;275;275;0;0;0;1548;NTHMedia_S
O_4092_STOPM360_4092M360                ;2024-11;5;7;35;35;30;30;5;5;0;0;0;36;NTHMedia_S
O_4093_STOPSTREAM_4093STREAM            ;2024-11;5;244;1220;1220;1010;1010;210;210;0;0;0;1212;NTHMedia_S
O_4094_STOPABC_4094ABC                  ;2024-11;5;29;145;145;120;120;25;25;0;0;0;144;NTHMedia_S
O_4094_STOPHUB_4094HUB                  ;2024-11;5;582;2910;2910;2635;2635;275;275;0;0;0;3162;NTHMedia_S
O_4094_STOPIGRAJ_4094IGRAJ              ;2024-11;5;1;5;5;5;5;0;0;0;0;0;6;NTHMedia_S
O_4097_STOPAAA_4097AAA                  ;2024-11;5;2;10;10;10;10;0;0;0;0;0;12;NTHMedia_S
O_4097_STOPDF_4097DF                    ;2024-11;5;1;5;5;0;0;5;5;0;0;0;0;NTHMedia_S
O_4098_STOPAAA_4098AAA                  ;2024-11;5;1;5;5;5;5;0;0;0;0;0;6;NTHMedia_S
O_4272_STOPSM_4272SM                    ;2024-11;5;1435;7175;7175;6080;6080;1095;1095;0;0;0;7296;NTHMedia_S
O_4466_STOPPREUZMI_4466PREUZMI          ;2024-11;5;2;10;10;10;10;0;0;0;0;0;12;NTHMedia_S
O_4505_STOPAUGIE_4505AUGIE              ;2024-11;5;31;155;155;140;140;15;15;0;0;0;168;NTHMedia_S
O_4516_STOPASTRO_4516ASTRO              ;2024-11;5;3;15;15;0;0;15;15;0;0;0;0;NTHMedia_S
O_4516_STOPDANCE_4516DANCE              ;2024-11;5;2;10;10;5;5;5;5;0;0;0;6;NTHMedia_S
O_4516_STOPFUN_4516FUN                  ;2024-11;5;5;25;25;25;25;0;0;0;0;0;30;NTHMedia_S
O_4516_STOPIQ_4516IQ                    ;2024-11;5;8;40;40;40;40;0;0;0;0;0;48;NTHMedia_S
O_4516_STOPKLICK_4516KLICK              ;2024-11;5;6;30;30;30;30;0;0;0;0;0;36;NTHMedia_S
